id,content
28,"적 유대감도 생기기 시작합니다.
신생아는 아주 원초적인 두 가지 감정, 즉 '쾌감pleasure' 과 '불쾌함distress'
을 표현한다고 합니다. 이 두 가지 원초 감정은 아주 빨리 분화되며, 아기가
생후 8~9개월쯤이면 기본7가지 감정을 다 보이고 분별할 수 있습니다.
신생아와 감정을 교류할 수 있는 24시간을 놓치지 마라
신생아의 시력은 겨우 25~30센티미터 정도 앞에 있는 물체만 볼 수 있을 정
도로 매우 약합니다. 왜 하필 두 뼘 정도 거리밖에 못 보는 것일까요? 이거
리는 엄마 품에 안긴 아기가 엄마의 얼굴을 바라보는 정도의 거리입니다. 아
직 두뇌 회로는 연결되지 않은 상태에서 가장 먼저 구축되어야 할 두뇌 회로
가 바로 양육자와의 연결이기 때문이라고 해석할 수 있습니다. 오직 양육자
와의 신뢰와 유대감이 아기에게 가장 중요한 것입니다. 생존이 직접 달린 문
제이기 때문입니다.
한편 신생아는 대부분의 시간을 잠으로 보냅니다. 깨어 있는 시간이 별로"
29,"한편 신생아는 대부분의 시간을 잠으로 보냅니다. 깨어 있는 시간이 별로
없습니다. 하지만 신생아 연구의 선구자라 할 수 있는 전 하버드 의대 소아
과 교수 브래이즐턴 박사는 신생아가 깨어 있는 동안 몇 가지 다른 상태가
있음을 알아냈습니다. 배가 고프거나 기저귀가 젖어 우는 것으로 생리적 욕
구를 표현하는 시간, 욕구 충족이 안 돼 화가 나거나 보채는 시간, 졸린 상태
그리고 아기가 울지 않고 조용히 깨어 있는 시간으로 구분 지을 수 있다는
것입니다.
이 중에서 양육자와 유대감을 맺고 학습을 하기에 최적의 상태는 잘 때,
울 때, 화날 때, 졸릴 때가 아니라 '조용히 깨어 있는 상태' 입니다. 이때 아
기는 눈이 초롱초롱 빛나고 무엇이든 배울 준비가 되어 있습니다. 이 시간
이 하루 총 24시간의 10퍼센트 정도입니다. 즉 2.4시간 정도인데, 이 2.4시
간은 그야말로 부모와 아이가 감정적 유대감을 쌓을 수 있는 황금 시간입"
30,"간은 그야말로 부모와 아이가 감정적 유대감을 쌓을 수 있는 황금 시간입
니다. 아이와 감정적 유대감을 쌓을 수 있는 2.4시간은 불행하게도 연속적
이지 않습니다. 하루 24시간에 걸쳐 조금씩 분산되어 있기 때문에 하루 종
일 아이와 함께 있어야 '아기가 조용히 깨어 있는 순간들' 을 포착할 수 있
습니다.
그런데 대부분의 부모가 이 2.4시간을 놓칩니다. 출산을 하면 산모도 몸
이 극도로 쇠약해진 상태라 산후조리를 해야 합니다. 그래서 출산 후 최소 3
주는 누군가가 대신 아기를 돌봐줍니다. 친정 부모님이나 시부모님이 애정
과 관심을 갖고 정성스럽게 아기를 보살펴주는 경우는 그나마 괜찮습니다.
아기가 배가 고프거나 어딘가가 불편해서 울 때 바로 들여다보고 해결해주
기 때문입니다. 하지만 다른 사람의 손에 아기를 맡기는 경우는 '아기의 조
용히 깨어 있는 시간을 놓치기 쉽습니다.
한사람이 여러 명의 아기를 돌봐야 하는 구조도 문제입니다. 아기마다 생"
31,"한사람이 여러 명의 아기를 돌봐야 하는 구조도 문제입니다. 아기마다 생
체리듬이 다를 수 있는데, 한꺼번에 여러 아기를 돌보려면 수유 시간에 맞춰
236
내 아이를 위한 감정코칭
PARTS 성장 시기에 따라 아이를 대하는 방법도 달라야 한다
237
강제적으로 아기를 깨워야 하는 경우가 있습니다. 반대로 아기가 혼자 조용
히 깨어 있을 때는 아무도 나타나지 않아, 유대감을 쌓고 새로운 것을 경험할
수 있는 절호의 기회를 놓치기도 합니다.
산모가 건강을 회복하는 것도 중요하지만 아기의 '조용히 깨어 있는 시간
을 놓치지 않는 것은 더욱 중요합니다. 처음 낯선 감정을 만나는 아기가 두려
워하지 않고 감정에 적응할 수 있도록 가능한 한 '조용히 깨어 있는 상태'의
시간을 아기와의 감정 교류에 쓸 수 있도록 엄마와 아빠가 함께 노력해야 합
니다. 한 번에 길어야 10분에서 20분 정도밖에 안 되는 이 순간들을 모르고
지나친다면, 아기는 양육자와 유대감과 친밀감을 쌓을 황금 같은 기회를 갖"
32,"지나친다면, 아기는 양육자와 유대감과 친밀감을 쌓을 황금 같은 기회를 갖
지 못합니다. 졸릴 때나 배고플 때, 잠잘 때 등 아기의 생체 리듬과 무관하게
딸랑이를 흔들어대거나 안고 놀아준다면 오히려 아기는 자기 조율을 하기 어
렵습니다.
안정감과 편안함을 주어 신생아의 불안함을 없앤다
신생아가 처음 만난 세상은 무척이나 낯설고 불안한 곳입니다. 그 불안감을
없애주고 안정감과 편안함을 주는 것이 양육자의 중요한 역할입니다. 그런
데 요즘은 맞벌이 부부가 늘면서 안정적인 육아를 하지 못하는 가정이 많습
니다. 아기를 믿고 맡길 데가 없어 이 사람 저 사람 손에 아기를 맡기니, 아
기의 불안은 커질 수밖에 없습니다.
어떤 사람을 의지하며 뿌리내리기'를 하려다가도 얼마 가지 않아 양육
•자가 바뀌면 뿌리가 송두리째 빠집니다. 또한 뿌리를 내릴 만하면 다른 양육
자에게 맡겨지기를 되풀이하다 보면 아예 주 양육자와 애착형성이 잘 안되"
33,"자에게 맡겨지기를 되풀이하다 보면 아예 주 양육자와 애착형성이 잘 안되
는 상황이 벌어집니다. 이렇게 신뢰감이 형성되지 않으면 유대감과 친밀감
을 쌓기 어렵습니다. 자라서도 분리불안, 애착불안, 우울증, 주의산만, 고립
과 은둔 등으로 사회 적응이 어려운 경우도 생깁니다.
브래이즐턴 박사는 엄마와 아들의 커뮤니케이션을 관찰한 결과, 친엄
마와 아기 사이에 의사소통이 제대로 되지 않는 경우가 무려 70퍼센트에 달
했다고 합니다. 소통이 제대로 되는 경우는 30퍼센트에 불과하다는 얘기입
니다. 그만큼 아기와 제대로 의사소통을 하려면 수많은 시행착오를 겪어야
합니다.
이때 엄마의 태도가 매우 중요합니다. 아기의 욕구를 잘못 이해했을 때
바로 미안하다며 수정하려고 노력했던 엄마와 아기의 경우, 2년 뒤에 다시
관찰해보면 아기와의 기초 신뢰감도 잘 형성되었고 엄마와의 갈등이 훨씬
적었습니다. 반면 영아기 때 의사소통이 잘 안 되어 무력감을 보이거나 짜증"
34,"적었습니다. 반면 영아기 때 의사소통이 잘 안 되어 무력감을 보이거나 짜증
을 냈던 아기와 아기가 까다롭다고 힘들어하면서 잘못된 태도를 고치지 않
았던 엄마의 경우, 2년 뒤에도 여전히 의사소통이 어려웠으며 기초 신뢰감
이 형성되지 않았고 갈등 상황도 빈번했습니다.
이 시기에 가장 중요한 것은 안전감과 편안함입니다. 생명에 지장을 줄
만한 위협과 불편함은 아기에게 공포와 불안을 불러일으키며, 이런 정보
에 민감한 뇌의 편도체amygdala와 그 옆의 기억처리 부위인 해마hippocampus
의 구조와 기능에 영향을 주게 되어 아기를 스트레스에 취약하게 만들 수
있습니다.
238 내 아이를 위한 감정코칭
PARTS 성장 시기에 따라 아이를 대하는 방법도 달라야 한다
239
생후 3개월, 본격적인 감정 교류를 시작하라
아기에게 나타나는 3가지 기본 감정은 무엇일까요? 기쁨Joy, 분노anger 그리
고 두려움 fear으로 이 3가지 기본 감정은 색으로 치면 기본 3원색처럼 인종"
35,"고 두려움 fear으로 이 3가지 기본 감정은 색으로 치면 기본 3원색처럼 인종
과 문화에 상관없이 나타납니다. 감정은 ① 주관적 느낌, ② 신체 생리적 변
화, ③ 행동의 변화로 측정할 수 있습니다.
예를 들어 아기가 큰소리에 깜짝 놀랐다면 두려움(주관적 느낌)과 함께 심
장의 박동이 빨라지고(신체적 변화), '으앙~ 하고 울 것입니다(행동의 변화).
생후 2~3개월 된 아기도 엄마가 웃어주면 방긋 웃을 뿐 아니라 다른 사람
을 보고 먼저 웃기도 합니다. 이를 '사회적 미소' 라고 합니다. 때로는 웃으면
서 나름대로 반기는 표시를 옹알이 비슷한 소리로 내기도 합니다.
생후 3개월쯤 되면 아기는 엄마, 아빠의 얼굴을 알아보기 시작합니다. 이
때만큼 부모가 희열을 느끼는 순간도 없을 것입니다. 맑고 예쁜 눈을 반짝이
며 엄마, 아빠를 쳐다보다 방긋 웃어주기라도 하는 날이면 부모는 세상을 다
얻은 것처럼 기쁩니다. 이때부터 아기는 부모의 표정을 관찰하고 모방하기"
36,"얻은 것처럼 기쁩니다. 이때부터 아기는 부모의 표정을 관찰하고 모방하기
시작합니다. 부모가 높은 톤으로 천천히 또박또박 말하면, 아기는 관심을 보
이며 표정을 짓기도 합니다. 아기는 말은 못하지만 부모가 하는 말을 자기의
언어로 높이와 리듬을 비슷하게 표현하며 따라합니다.
이처럼 아기가 부모의 얼굴을 알아보고 표정이나 말을 모방하기 시작하
면, 좀 더 적극적으로 아기의 감정을 읽고 반응해줄 필요가 있습니다. 아기
는 부모의 반응을 보면서 관심을 받고 있다는 것을 느끼면서 정서적 안정감
을 얻기 때문입니다.
다만, 너무 과한 자극은 아기에게 좋지 않습니다. 이 시기의 아기도 신체
적 흥분 반응을 조절하는 능력이 어느 정도 있기 때문에 자극이 과하면 신
호를 보냅니다. 자극이 좋은 것이든 나쁜 것이든 아기는 지나친 자극을 받
게 되면 고개를 돌리거나 무표정한 얼굴로 관심을 끊게 됩니다. 또한 얼굴
을 찌푸리거나 손으로 밀쳐버리거나 울기도 합니다. 그럼으로써 뇌와 몸이"
37,"을 찌푸리거나 손으로 밀쳐버리거나 울기도 합니다. 그럼으로써 뇌와 몸이
휴식을 취할 수 있도록 스스로 자기 조절을 하는 것입니다.
오감을 자주 자극해줘야 두뇌 발달이 빠르다며 너무 많은 장난감이나
장시간 자극을 주면 아기는 표정이나 몸짓으로 '그만'이라는 표시를 합니
다. 마치 아무리 맛있는 음식도 과식하면 괴로운 것처럼, 아기의 두뇌도 감
당하기 어려운 것입니다.
이처럼 아기가 자극이 과해 힘들다는 신호를 보내면 잘 받아주어야 합니
다. 그래야 아기도 자신의 감정을 조율할 수 있는 능력이 생깁니다. 아기가
보내는 신호를 무시하고 자극을 더 준다면, 아기는 감당하지 못할 뿐더러 어
떻게 자극을 멈추게 할 수 있는지 배울 기회를 놓치게 됩니다.
아기와의 의사소통은 감각을 통해 하는 것이 좋습니다. 아기와 대화하는
엄마들은 대개 음고가 높은데 굳이 과학적인 연구 결과를 참고하지 않
더라도, 낮은 저음보다 약간 고음으로 말할 때 아기가 더 잘 듣는다는 점을"
38,"더라도, 낮은 저음보다 약간 고음으로 말할 때 아기가 더 잘 듣는다는 점을
엄마들은 거의 직감적으로 알기 때문일 것입니다. 눈을 맞추고 아기의 표정
을 읽어주는 것도 아기에게 안정감과 친밀감을 느끼게 해주는 좋은 방법입
니다.
240 내 아이를 위한 감정코칭
PART 5 성장 시기에 따라 아이를 대하는 방법도 달라야 한다
241
243
생후 3~6개월, 긍정적인 감정 교류가 중요하다
아기가 태어나 처음 감정 교류를 하는 대상은 대부분 부모입니다. 그렇다 보
니 부모의 감정 상태는 아기에게 많은 영향을 미칩니다. 생후 3개월 정도에
는 아기가 슬픔을 나타낼 수 있는데, 특히 엄마가 놀아주다가 갑자기 중단하
면 슬픈 표정을 보입니다.
분노는 대략 생후 4~6개월에 나타납니다. 스턴버그와 갬포스 박사의 연
구에 따르면, 이 무렵 아기들은 먹을 것을 주었다가 빼앗을 때 분노를 나타
냅니다. 이는 목표감이 생겼기 때문입니다. 예를 들어 아기가 집으려는 장난"
39,"냅니다. 이는 목표감이 생겼기 때문입니다. 예를 들어 아기가 집으려는 장난
감을 누가 빼앗으면, 아기들은 거의 예외 없이 화를 냅니다. 목표가 좌절되
어 분노를 느끼기 때문이지요.
또한 아기는 늦어도 생후 6개월부터는 타인의 감정을 분별할 줄 압니다. 아
기는 행복하게 웃는 얼굴과 슬프거나 찡그린 얼굴을 구분합니다. 물론 이전에
도 아기가 다른 표정의 감정에 반응하지만 이때부터는 자신의 감정을 상대의
감정에 맞춰 변화시킨다는 뜻입니다. 예를 들어 아기에게 웃는 얼굴로 얘기하
면 아기도 웃고, 화나거나 슬픈 얼굴로 말하면 아기도 울거나 얼굴을 찌푸리
거나 불편한 표정이 된다는 것입니다.
1975년 무렵에는 영유아가 엄마의 얼굴 표정에 즉각적으로 민감하게 반응
하리라는 것을 학자들도 거의 믿지 않았고, 아기의 감정 반응에 대한 연구조
차 거의 없었습니다.
트로닉 박사는 엄마에게 평소처럼 아기와 상호작용을 하다가, 약 2분 동"
40,"트로닉 박사는 엄마에게 평소처럼 아기와 상호작용을 하다가, 약 2분 동
안은 전혀 감정을 나타내지 않는 무표정한 얼굴로 아기를 바라보기만 하라
고 했습니다. 이때 비디오로 아기의 반응을 찍은 모습을 보면 놀랍습니다.
아기는 처음엔 놀란 표정을 짓다가 손바닥을 치기도 하고, 손가락으로 다른
곳을 지적해보기도 하고, 혼란스러워하며 얼굴을 찡그리고 고성을 지르기
도 하며, 자신이 할 수 있는 모든 방법을 동원해 엄마의 표정이 변하도록 애
쓰면서 계속 엄마의 표정을 살핍니다.
하지만 2분 동안의 실험 도중 아기의 어떤 행동에도 반응하지 않고 굳은
얼굴로 무표정하게 있도록 지시받은 엄마가 감정을 표현하지 않고 반응하지
않자, 아기는 결국 고개를 돌리고 엉엉 울면서 스트레스를 받고 고통스러워
하는 모습이 역력했습니다. 이 실험은 그 후로도 여러 명의 아기를 대상으로
시행되었는데, 거의 예외 없이 아기들이 엄마의 무표정하고 굳은 얼굴에 매"
